"Global_Time","Time","Target_Voltage","Measured_Voltage"
3339,39,1600,1974.79518083245
3340,40,1600,1889.95298545127
3341,41,1600,1850.07762378798
3342,42,1600,1815.99662764929
3343,43,1600,1699.86548906127
3344,44,1600,1704.23082214408
3345,45,1600,1870.05613749014
3346,46,1600,1744.76475819987
3347,47,1600,1864.03811969999
3348,48,1600,1915.51326614411
3349,49,1600,1941.42347171251
3350,50,1600,1922.18897809173
3351,1,1700,2033.02197810122
3352,2,1700,1813.44297171502
3353,3,1700,1769.27194193574
3354,4,1700,1888.61279842134
3355,5,1700,1980.27922888815
3356,6,1700,1989.94710254429
3357,7,1700,1959.36198147786
3358,8,1700,1919.31957233912
3359,9,1700,1849.36551475148
3360,10,1700,1830.76193724192
3361,11,1700,2074.88195420172
3362,12,1700,1947.58736640113
3363,13,1700,1908.54979418112
3364,14,1700,2009.78692458541
3365,15,1700,1838.2147094205
3366,16,1700,1980.42217297671
3367,17,1700,1795.3816938311
3368,18,1700,1781.32114143435
3369,19,1700,1730.89722778173
3370,20,1700,1723.7515129931
3371,21,1700,1878.07411728456
3372,22,1700,1910.13607808771
3373,23,1700,1810.92870419119
3374,24,1700,1927.66650998171
3375,25,1700,1797.92616441776
3376,26,1700,1797.72972528078
3377,27,1700,1743.31748193001
3378,28,1700,1754.77443326572
3379,29,1700,1754.28779536936
3380,30,1700,1743.54005662691
3381,31,1700,1761.57682058432
3382,32,1700,1793.45852926217
3383,33,1700,1707.57711952709
3384,34,1700,1722.16392394556
3385,35,1700,1790.06305674742
3386,36,1700,1795.71839058963
3387,37,1700,1753.25468719488
3388,38,1700,1690.73388255581
3389,39,1700,1725.20655031175
3390,40,1700,1769.24851990508
3391,41,1700,1748.51544027726
3392,42,1700,1751.00890438292
3393,43,1700,1846.53227295632
3394,44,1700,1835.76662257882
3395,45,1700,1794.80741999752
3396,46,1700,1869.76056941455
3397,47,1700,1976.88862123883
3398,48,1700,1948.46588147431
3399,49,1700,2039.88310473534
3400,50,1700,1874.58911224177
3401,1,1800,2066.8118157616
3402,2,1800,1990.63656237182
3403,3,1800,2062.65582176878
3404,4,1800,2136.71267994003
3405,5,1800,2058.76645472619
3406,6,1800,2066.9172715813
3407,7,1800,2057.34809016625
3408,8,1800,2029.09948104915
3409,9,1800,2086.55382234223
3410,10,1800,2055.32164140509
3411,11,1800,2087.84113907057
3412,12,1800,2023.36070353317
3413,13,1800,2046.72487167813
3414,14,1800,2020.22908564303
3415,15,1800,1991.88592014648
3416,16,1800,2112.94202272722
3417,17,1800,2032.86711045338
3418,18,1800,2103.61276209306
3419,19,1800,2053.71935024544
3420,20,1800,2158.09421360547
3421,21,1800,1961.93088025609
3422,22,1800,2000.24977639015
3423,23,1800,2029.48883653682
3424,24,1800,2037.53690928358
3425,25,1800,1973.74782002641
3426,26,1800,1870.47441196314
3427,27,1800,2058.01450977899
3428,28,1800,2031.48608742447
3429,29,1800,1996.87227730537
3430,30,1800,2087.27074693264
3431,31,1800,2089.28959847169
3432,32,1800,2010.92024632354
3433,33,1800,2108.05233424089
3434,34,1800,1957.05122814101
3435,35,1800,2075.1501256158
3436,36,1800,2103.08741635987
3437,37,1800,1947.98871971885
3438,38,1800,2000.81480132542
3439,39,1800,2091.99708683838
3440,40,1800,2141.87719065058
3441,41,1800,2026.65597092113
3442,42,1800,2114.05865292416
3443,43,1800,1889.27750748336
3444,44,1800,1934.19886839368
3445,45,1800,1984.79623073327
3446,46,1800,1931.54868352327
3447,47,1800,1935.06443686592
3448,48,1800,2014.1077072781
3449,49,1800,2023.57586208979
3450,50,1800,2136.19634946974
3451,1,1900,2126.72333939722
3452,2,1900,2068.10213821646
3453,3,1900,2054.48397535677
3454,4,1900,2143.9349990914
3455,5,1900,2123.60775502313
3456,6,1900,2089.377167061
3457,7,1900,2155.29363346665
3458,8,1900,2088.71005065892
3459,9,1900,2047.4542434048
3460,10,1900,2092.61828434566
3461,11,1900,2167.36496361274
3462,12,1900,2002.46690564326
3463,13,1900,2021.83292336804
3464,14,1900,2099.4398106466
3465,15,1900,2219.34388941662
3466,16,1900,2231.22078679825
3467,17,1900,2134.56810777277
3468,18,1900,2156.81493594803
3469,19,1900,2173.06647831486
3470,20,1900,2217.99868770879
3471,21,1900,2170.19479193351
3472,22,1900,2241.11132585106
3473,23,1900,2384.57110420596
3474,24,1900,2288.15035007244
3475,25,1900,2220.36962465506
3476,26,1900,2220.15451430724
3477,27,1900,2130.71539040902
3478,28,1900,2194.73560228789
3479,29,1900,2153.8730386375
3480,30,1900,2178.92333951915
3481,31,1900,2125.04071342453
3482,32,1900,2160.66367246541
3483,33,1900,2179.55227717094
3484,34,1900,2435.277958768
3485,35,1900,2378.08764208759
3486,36,1900,2196.35004733766
3487,37,1900,2286.13634768702
3488,38,1900,2224.25188519809
3489,39,1900,2269.20582442628
3490,40,1900,2298.98927461065
3491,41,1900,2161.24741742255
3492,42,1900,2242.28951416328
3493,43,1900,2241.93471576428
3494,44,1900,2128.90268959474
3495,45,1900,2349.56089375218
3496,46,1900,2224.13313227474
3497,47,1900,2190.6067489293
3498,48,1900,2282.04396609854
3499,49,1900,2328.78292333974
3500,50,1900,2274.48640322268
3501,1,2000,2440.03312051374
3502,2,2000,2407.96541661809
3503,3,2000,2329.70826644645
3504,4,2000,2561.01123129935
3505,5,2000,2366.96836783944
3506,6,2000,2409.4511918048
3507,7,2000,2336.58539660798
3508,8,2000,2421.0205931991
3509,9,2000,2387.25680834289
3510,10,2000,2327.20535932854
3511,11,2000,2277.15811196577
3512,12,2000,2307.50798299915
3513,13,2000,2387.01371290163
3514,14,2000,2276.86022935873
3515,15,2000,2189.47521456431
3516,16,2000,2285.46389798594
3517,17,2000,2359.84095316405
3518,18,2000,2397.79641591616
3519,19,2000,2337.27586493002
3520,20,2000,2377.70877103944
3521,21,2000,2319.90892486639
3522,22,2000,2370.65846899838
3523,23,2000,2458.7064217893
3524,24,2000,2421.3042292099
3525,25,2000,2447.37784281377
3526,26,2000,2397.33649478187
3527,27,2000,2352.53833597924
3528,28,2000,2503.83941862901
3529,29,2000,2345.63507795326
3530,30,2000,2447.94069736662
3531,31,2000,2517.71608057412
3532,32,2000,2344.49850835112
3533,33,2000,2375.12634536762
3534,34,2000,2391.49047753118
3535,35,2000,2419.47569906245
3536,36,2000,2519.80790065044
3537,37,2000,2422.22183795975
3538,38,2000,2463.04970754194
3539,39,2000,2536.18192933135
3540,40,2000,2484.90539052932
3541,41,2000,2642.6850400658
3542,42,2000,2463.21676010163
3543,43,2000,2618.06589322929
3544,44,2000,2599.42272018068
3545,45,2000,2607.27870633037
3546,46,2000,2475.00123500078
3547,47,2000,2440.55413966774
3548,48,2000,2548.54752393168
3549,49,2000,2457.16046344306
3550,50,2000,2542.95460424838
3551,1,2100,2578.34407170979
3552,2,2100,2595.34633521913
3553,3,2100,2590.96079551039
3554,4,2100,2555.42185372881
3555,5,2100,2632.22166093177
3556,6,2100,2591.17239815363
3557,7,2100,2707.01189290135
3558,8,2100,2636.76200527886
3559,9,2100,2721.61672250178
3560,10,2100,2509.21342216335
3561,11,2100,2479.56328274921
3562,12,2100,2642.97194786728
3563,13,2100,2407.90002273276
3564,14,2100,2506.45697823799
3565,15,2100,2613.32606535996
3566,16,2100,2552.90096448888
3567,17,2100,2526.56378925028
3568,18,2100,2492.37048082889
3569,19,2100,2653.24486491272
3570,20,2100,2592.92046026539
3571,21,2100,2421.79395265352
3572,22,2100,2602.76856711476
3573,23,2100,2425.489487591
3574,24,2100,2659.05384410728
3575,25,2100,2583.91805775732
3576,26,2100,2603.07267581377
3577,27,2100,2365.42400686247
3578,28,2100,2509.48140633861
3579,29,2100,2565.20951893261
3580,30,2100,2607.14400735323
3581,31,2100,2518.26477004229
3582,32,2100,2693.65898443051
3583,33,2100,2654.68353905628
3584,34,2100,2704.89269033968
3585,35,2100,2754.12133950684
3586,36,2100,2656.9829505287
3587,37,2100,2515.89324029796
3588,38,2100,2610.48128780554
3589,39,2100,2665.44934463223
3590,40,2100,2711.00838189516
3591,41,2100,2706.91702490769
3592,42,2100,2771.7141108175
3593,43,2100,2727.26693043857
3594,44,2100,2591.85720472495
3595,45,2100,2643.7685657768
3596,46,2100,2690.83608794251
3597,47,2100,2601.89549071274
3598,48,2100,2732.3502778345
3599,49,2100,2643.8353935292
3600,50,2100,2799.28931359569
3601,1,2200,2817.26035039762
3602,2,2200,2867.05744972894
3603,3,2200,2812.92122329788
3604,4,2200,2899.74725444597
3605,5,2200,2851.52975897236
3606,6,2200,2925.8921420033
3607,7,2200,2833.65224651691
3608,8,2200,2793.45938265554
3609,9,2200,3012.44904194963
3610,10,2200,2919.34461555588
3611,11,2200,2848.29037484316
3612,12,2200,2722.19836148084
3613,13,2200,2930.56033108709
3614,14,2200,2867.75067996397
3615,15,2200,2952.50558572479
3616,16,2200,2981.23053281983
3617,17,2200,2844.26927799312
3618,18,2200,2882.20507188129
3619,19,2200,2792.40643824281
3620,20,2200,2777.45977644707
3621,21,2200,2971.67682314009
3622,22,2200,2938.24074634583
3623,23,2200,2984.62540438358
3624,24,2200,3053.98708216671
3625,25,2200,2981.94026737631
3626,26,2200,3095.65750587193
3627,27,2200,3087.89178085599
3628,28,2200,2980.15211394594
3629,29,2200,3122.4407551979
3630,30,2200,3093.82593917819
3631,31,2200,3127.66503726176
3632,32,2200,3117.65377662056
3633,33,2200,3100.24016618331
3634,34,2200,3089.51748423929
3635,35,2200,3041.95267847154
3636,36,2200,3164.10847124415
3637,37,2200,3078.65005440302
3638,38,2200,3045.56607843229
3639,39,2200,3159.71818958932
3640,40,2200,3038.86980239619
3641,41,2200,3063.9807250656
3642,42,2200,2992.30364591095
3643,43,2200,3100.99104951129
3644,44,2200,3117.55379951678
3645,45,2200,3120.53871272998
3646,46,2200,2964.15329034234
3647,47,2200,3107.35521744071
3648,48,2200,3016.71752062578
3649,49,2200,2964.14637964963
3650,50,2200,3073.0139130197
3651,1,2300,3168.35604102938
3652,2,2300,3191.78764828021
3653,3,2300,3165.62520565339
3654,4,2300,3132.66095958816
3655,5,2300,3154.31545831927
3656,6,2300,3099.02755823676
3657,7,2300,3276.19363863178
3658,8,2300,3379.05268489401
3659,9,2300,3141.1431846046
3660,10,2300,3224.40479031151
3661,11,2300,2943.19170693665
3662,12,2300,3048.56668174752
3663,13,2300,3065.19643927286
3664,14,2300,3303.18355393401
3665,15,2300,3127.56338881221
3666,16,2300,3082.74442469383
3667,17,2300,3080.66720718341
3668,18,2300,3126.72640826487
3669,19,2300,2949.62903171979
3670,20,2300,3082.97103958604
3671,21,2300,2976.06148040951
3672,22,2300,3137.64031297
3673,23,2300,3159.22642033455
3674,24,2300,2971.46995061604
3675,25,2300,3054.99922967074
3676,26,2300,3068.49611137121
3677,27,2300,3042.57242007729
3678,28,2300,3044.10649575902
3679,29,2300,3133.51756860214
3680,30,2300,3089.9226447443
3681,31,2300,3196.39541415242
3682,32,2300,3168.09830182011
3683,33,2300,3162.43766811559
3684,34,2300,3102.36222632895
3685,35,2300,3128.69151621128
3686,36,2300,3229.09611145424
3687,37,2300,3166.27876120277
3688,38,2300,3142.63770382175
3689,39,2300,3144.99322792296
3690,40,2300,3275.31393253065
3691,41,2300,3199.04215910282
3692,42,2300,3274.81432551346
3693,43,2300,3270.64482023727
3694,44,2300,3259.93654113586
3695,45,2300,3317.86272753654
3696,46,2300,3278.66125355882
3697,47,2300,3198.22463373989
3698,48,2300,3172.53246684548
3699,49,2300,3206.72420938627
3700,50,2300,3168.69269131915
3701,1,2400,3348.30952978346
3702,2,2400,3272.79435619434
3703,3,2400,3340.0374059271
3704,4,2400,3325.64880000367
3705,5,2400,3305.89647105797
3706,6,2400,3341.50853998596
3707,7,2400,3297.43726353701
3708,8,2400,3274.5647198755
3709,9,2400,3322.44923513552
3710,10,2400,3271.74301555496
3711,11,2400,3253.70976101347
3712,12,2400,3198.08361048687
3713,13,2400,3137.09135662238
3714,14,2400,3187.03647279115
3715,15,2400,3215.46231486775
3716,16,2400,3140.48489256251
3717,17,2400,3244.20031548008
3718,18,2400,3185.72572350176
3719,19,2400,3210.37011251399
3720,20,2400,3224.42493141726
3721,21,2400,3193.99489562244
3722,22,2400,3445.31246106314
3723,23,2400,3301.11874511584
3724,24,2400,3086.87031456049
3725,25,2400,3082.83266865454
3726,26,2400,3266.49770695103
3727,27,2400,3208.14334488387
3728,28,2400,3262.07934515746
3729,29,2400,3194.47980588693
3730,30,2400,3162.51225363918
3731,31,2400,3254.59029034786
3732,32,2400,3145.83705319468
3733,33,2400,3272.46240166351
3734,34,2400,3147.55083806433
3735,35,2400,3262.7773728502
3736,36,2400,3262.18847699876
3737,37,2400,3231.0724375174
3738,38,2400,3475.32428623255
3739,39,2400,3293.33934679951
3740,40,2400,3289.44440385089
3741,41,2400,3325.03963266536
3742,42,2400,3172.07010095656
3743,43,2400,3300.20031923733
3744,44,2400,3252.8286836034
3745,45,2400,3215.96456291054
3746,46,2400,3422.7814831579
3747,47,2400,3453.24483423671
3748,48,2400,3323.94059484701
3749,49,2400,3282.94956415254
3750,50,2400,3388.32323020573
3751,1,2500,3575.2265644683
3752,2,2500,3626.1345199352
3753,3,2500,3608.44018657287
3754,4,2500,3587.72459437534
3755,5,2500,3491.04956331957
3756,6,2500,3565.17727016117
3757,7,2500,3531.64046502918
3758,8,2500,3432.19502658535
3759,9,2500,3565.15426055393
3760,10,2500,3460.79351589917
3761,11,2500,3447.64260484094
3762,12,2500,3399.65666605785
3763,13,2500,3570.20999706624
3764,14,2500,3493.30970610226
3765,15,2500,3463.93821944786
3766,16,2500,3605.90241110344
3767,17,2500,3586.60068801939
3768,18,2500,3602.16352221723
3769,19,2500,3610.3150099767
3770,20,2500,3587.8849594225
3771,21,2500,3627.44002148199
3772,22,2500,3474.1577539591
3773,23,2500,3527.9588781047
3774,24,2500,3555.60496092328
3775,25,2500,3534.82549383823
3776,26,2500,3518.89713883555
3777,27,2500,3574.65420723951
3778,28,2500,3594.88156620529
3779,29,2500,3602.03818543362
3780,30,2500,3617.03018713946
3781,31,2500,3662.91681436174
3782,32,2500,3572.7397645348
3783,33,2500,3534.02080178766
3784,34,2500,3627.44297721515
3785,35,2500,3708.06745026121
3786,36,2500,3586.59380583889
3787,37,2500,3706.91896737683
3788,38,2500,3555.82389412875
3789,39,2500,3657.96087504778
3790,40,2500,3611.98149557245
3791,41,2500,3656.80687672975
3792,42,2500,3775.10115603185
3793,43,2500,3736.86371510627
3794,44,2500,3685.1968678589
3795,45,2500,3681.17311639713
3796,46,2500,3761.43985638344
3797,47,2500,3759.53903013286
3798,48,2500,3718.45769290935
3799,49,2500,3720.76250291603
3800,50,2500,3786.8412281499
3801,1,2600,3919.86323217841
3802,2,2600,3866.42355080821
3803,3,2600,3822.62523512648
3804,4,2600,3959.59861596868
3805,5,2600,3831.76689940853
3806,6,2600,3856.6023764937
3807,7,2600,3878.6013967438
3808,8,2600,3925.9696931553
3809,9,2600,3928.49659450052
3810,10,2600,3730.38634985431
3811,11,2600,3944.07979227433
3812,12,2600,3871.50175095216
3813,13,2600,3678.67671955215
3814,14,2600,3812.09776553145
3815,15,2600,3765.50190835457
3816,16,2600,3762.32555651014
3817,17,2600,3737.66129801354
3818,18,2600,3646.06646180043
3819,19,2600,3750.30602470381
3820,20,2600,3845.6997444524
3821,21,2600,3763.97492018413
3822,22,2600,3682.26785234193
3823,23,2600,3808.62164271366
3824,24,2600,3773.16269456445
3825,25,2600,3812.05568237904
3826,26,2600,3778.44865766901
3827,27,2600,3775.93292396579
3828,28,2600,3797.46577538289
3829,29,2600,3883.41886476664
3830,30,2600,3767.40833010792
3831,31,2600,3740.4086438024
3832,32,2600,3757.27612059303
3833,33,2600,3842.41058286154
3834,34,2600,3816.86142100748
3835,35,2600,3667.78495997191
3836,36,2600,3689.68903431295
3837,37,2600,3578.62480130167
3838,38,2600,3738.20291338305
3839,39,2600,3858.65489344767
3840,40,2600,3761.24966432165
3841,41,2600,3784.8380210772
3842,42,2600,3697.63522112767
3843,43,2600,3612.83100030514
3844,44,2600,3773.40256378879
3845,45,2600,3605.41895733327
3846,46,2600,3604.98005958854
3847,47,2600,3692.15641158991
3848,48,2600,3601.08714518138
3849,49,2600,3462.06986985947
3850,50,2600,3591.45863026238
3851,1,2700,3574.06960612497
3852,2,2700,3637.14277178119
3853,3,2700,3665.16719664951
3854,4,2700,3707.79699386321
3855,5,2700,3639.90770904657
3856,6,2700,3686.07916318743
3857,7,2700,3608.80956209238
3858,8,2700,3748.13326038301
3859,9,2700,3676.07100848256
3860,10,2700,3713.48398006267
3861,11,2700,3599.05846816022
3862,12,2700,3567.56470581396
3863,13,2700,3581.63986029154
3864,14,2700,3572.54934879726
3865,15,2700,3609.06342208754
3866,16,2700,3651.41056252647
3867,17,2700,3563.40482378268
3868,18,2700,3511.28926581188
3869,19,2700,3620.19794221602
3870,20,2700,3540.1457493018
3871,21,2700,3453.4277993175
3872,22,2700,3653.58735409869
3873,23,2700,3653.11545473321
3874,24,2700,3474.2113106668
3875,25,2700,3621.57241847662
3876,26,2700,3545.99248706317
3877,27,2700,3511.77615559731
3878,28,2700,3548.23693653006
3879,29,2700,3550.22295083564
3880,30,2700,3514.20569332751
3881,31,2700,3442.359529398
3882,32,2700,3476.18912502591
3883,33,2700,3428.6002690401
3884,34,2700,3376.78198843808
3885,35,2700,3397.40183431515
3886,36,2700,3355.50867654846
3887,37,2700,3310.51995459928
3888,38,2700,3347.59495605822
3889,39,2700,3404.23846198632
3890,40,2700,3378.18396568833
3891,41,2700,3446.11398955688
3892,42,2700,3341.51816622602
3893,43,2700,3291.75018551234
3894,44,2700,3189.76900254036
3895,45,2700,3371.96244471458
3896,46,2700,3439.81051116954
3897,47,2700,3438.60929311575
3898,48,2700,3263.70662663333
3899,49,2700,3436.64344835621
3900,50,2700,3424.56155748697
3901,1,2800,3501.46930778994
3902,2,2800,3436.94972005954
3903,3,2800,3336.16762197338
3904,4,2800,3265.12980009251
3905,5,2800,3355.8839278621
3906,6,2800,3246.79562862743
3907,7,2800,3347.35736850905
3908,8,2800,3310.79178857081
3909,9,2800,3080.9792487198
3910,10,2800,3226.10659224841
3911,11,2800,3226.86185711482
3912,12,2800,3348.52409006216
3913,13,2800,3495.90531350655
3914,14,2800,3481.59843037579
3915,15,2800,3423.08981162916
3916,16,2800,3439.56155850972
3917,17,2800,3280.32789430643
3918,18,2800,3489.37469541741
3919,19,2800,3386.66453392692
3920,20,2800,3390.20556272108
3921,21,2800,3421.22517485958
3922,22,2800,3349.84227224813
3923,23,2800,3346.11963911722
3924,24,2800,3359.97677057488
3925,25,2800,3285.41409938369
3926,26,2800,3259.78379575706
3927,27,2800,3302.30545508555
3928,28,2800,3337.19136699828
3929,29,2800,3359.28606448727
3930,30,2800,3409.30934860618
3931,31,2800,3404.15734014237
3932,32,2800,3354.51331267599
3933,33,2800,3252.07198918843
3934,34,2800,3258.65765084836
3935,35,2800,3482.49777712168
3936,36,2800,3119.65920028104
3937,37,2800,3280.86521122268
3938,38,2800,3388.11578937641
3939,39,2800,3379.44029071493
3940,40,2800,3184.894491922
3941,41,2800,3165.07097394689
3942,42,2800,3292.46601684475
3943,43,2800,3166.06126763767
3944,44,2800,3224.87883051823
3945,45,2800,3140.59753343172
3946,46,2800,3197.10299519462
3947,47,2800,3214.55831569538
3948,48,2800,3191.63657439158
3949,49,2800,3134.83321154666
3950,50,2800,3161.93458055215
3951,1,2900,3281.87238720628
3952,2,2900,3320.58558535104
3953,3,2900,3343.58939091531
3954,4,2900,3327.25679504104
3955,5,2900,3310.77910766427
3956,6,2900,3210.91446607613
3957,7,2900,3357.90403242944
3958,8,2900,3336.70405726703
3959,9,2900,3323.09662220374
3960,10,2900,3208.09264171681
3961,11,2900,3336.33044904618
3962,12,2900,3249.57658878629
3963,13,2900,3356.66295987071
3964,14,2900,3224.81402111836
3965,15,2900,3190.065595299
3966,16,2900,3323.13205779082
3967,17,2900,3319.74850817409
3968,18,2900,3312.55802837288
3969,19,2900,3227.70945112384
3970,20,2900,3210.924752388
3971,21,2900,3244.27902456019
3972,22,2900,3116.39699284486
3973,23,2900,3159.15812761288
3974,24,2900,3176.80843474861
3975,25,2900,3073.08695786366
3976,26,2900,3163.37482262622
3977,27,2900,3205.71836928536
3978,28,2900,3001.59554672111
3979,29,2900,3248.96588741898
3980,30,2900,2993.40167053108
3981,31,2900,2974.10402682692
3982,32,2900,3088.24484005129
3983,33,2900,3035.34183450428
3984,34,2900,3214.94598421733
3985,35,2900,3228.10480360804
3986,36,2900,3072.10228021661
3987,37,2900,3258.05215428108
3988,38,2900,3144.39444148611
3989,39,2900,3177.20559895288
3990,40,2900,3105.74445829345
3991,41,2900,3070.45669049931
3992,42,2900,3071.36286948595
3993,43,2900,2977.78350992704
3994,44,2900,3004.19277043868
3995,45,2900,3036.61595482918
3996,46,2900,2979.17921679767
3997,47,2900,2995.13518685683
3998,48,2900,2915.53750207298
3999,49,2900,2980.26946032795
4000,50,2900,3047.39390718121
4001,1,3000,3172.41076789891
4002,2,3000,3184.09995062834
4003,3,3000,3172.29499434703
4004,4,3000,3086.9576750279
4005,5,3000,3184.29917590077
4006,6,3000,2922.09987436814
4007,7,3000,2995.41832357378
4008,8,3000,3014.95371191845
4009,9,3000,3146.10375490583
4010,10,3000,3121.15166513452
4011,11,3000,3149.78153215992
4012,12,3000,3050.30373881184
4013,13,3000,3113.51027205886
4014,14,3000,3116.01406829857
4015,15,3000,3125.56627834347
4016,16,3000,3135.04942760256
4017,17,3000,3181.72234176987
4018,18,3000,3162.86348345118
4019,19,3000,3145.53663540614
4020,20,3000,3071.85474846482
4021,21,3000,3008.33293670109
4022,22,3000,3206.11760707354
4023,23,3000,3071.00058255271
4024,24,3000,2974.58482618097
4025,25,3000,3173.62995246961
4026,26,3000,3013.94904349317
4027,27,3000,3119.31809336069
4028,28,3000,3081.51602766927
4029,29,3000,3081.33557418173
4030,30,3000,2987.74214624093
4031,31,3000,3089.99504270925
4032,32,3000,3078.57992600027
4033,33,3000,3060.20408151786
4034,34,3000,2949.46871438694
4035,35,3000,3097.17524248764
4036,36,3000,2997.10839378388
4037,37,3000,3146.8369122748
4038,38,3000,3099.35915751097
4039,39,3000,2910.66433824501
4040,40,3000,2958.13413225033
4041,41,3000,3043.6167197973
4042,42,3000,2954.61727215382
4043,43,3000,2937.84619086516
4044,44,3000,2912.64916014239
4045,45,3000,3044.06045112771
4046,46,3000,3008.92263115344
4047,47,3000,2938.55227037638
4048,48,3000,2961.83512980639
4049,49,3000,2939.57584219351
4050,50,3000,2976.52388264183
4051,1,3100,3135.89013997195
4052,2,3100,3034.757160035
4053,3,3100,2948.86332013858
4054,4,3100,3066.74039236428
4055,5,3100,3024.22497708037
4056,6,3100,3057.33557115038
4057,7,3100,3106.47441457831
4058,8,3100,3155.77771414262
4059,9,3100,3033.64786064204
4060,10,3100,2947.99896376333
4061,11,3100,2968.3668226345
4062,12,3100,2954.04178036536
4063,13,3100,2952.56152102812
4064,14,3100,2925.54051512881
4065,15,3100,3009.55631311144
4066,16,3100,2998.66153463536
4067,17,3100,2931.85524393737
4068,18,3100,2992.01714305063
4069,19,3100,3016.89488290948
4070,20,3100,3029.35185526339
4071,21,3100,3083.80677509309
4072,22,3100,3004.88979697577
4073,23,3100,2941.93323191815
4074,24,3100,3003.77427339676
4075,25,3100,3126.67593362807
4076,26,3100,3120.12277116964
4077,27,3100,3086.82744852764
4078,28,3100,3076.77725336871
4079,29,3100,3164.10470870723
4080,30,3100,3181.10696499334
4081,31,3100,3151.19899308241
4082,32,3100,3070.90490749969
4083,33,3100,3137.92772377342
4084,34,3100,3156.67998377102
4085,35,3100,3124.80706742284
4086,36,3100,3085.6139942711
4087,37,3100,3023.17526812637
4088,38,3100,3018.71304601985
4089,39,3100,2994.63136460689
4090,40,3100,2954.9564211208
4091,41,3100,3031.48652027962
4092,42,3100,2950.6048025498
4093,43,3100,3154.20226333588
4094,44,3100,2984.0832520886
4095,45,3100,3120.79527204618
4096,46,3100,3017.84477353819
4097,47,3100,3014.93664271532
4098,48,3100,2956.56503733892
4099,49,3100,2917.98191067194
4100,50,3100,2920.0584361952
4101,1,3200,3069.61099980247
4102,2,3200,2897.51284159085
4103,3,3200,3025.11270213863
4104,4,3200,3061.74468274681
4105,5,3200,3009.53710935688
4106,6,3200,2953.64036459035
4107,7,3200,3008.45616260571
4108,8,3200,3075.21613023994
4109,9,3200,3148.63262797108
4110,10,3200,3023.79875603427
4111,11,3200,3159.94499582799
4112,12,3200,3068.20169790403
4113,13,3200,3188.48821765467
4114,14,3200,3107.89524494102
4115,15,3200,3046.13448424788
4116,16,3200,3093.17811768052
4117,17,3200,3096.79136777779
4118,18,3200,3089.69640899415
4119,19,3200,2971.87983315954
4120,20,3200,3064.82189553153
4121,21,3200,2974.5477401728
4122,22,3200,3070.82662948147
4123,23,3200,3083.91775699715
4124,24,3200,3177.09437894476
4125,25,3200,3164.83740359588
4126,26,3200,3226.86739581064
4127,27,3200,3144.11261155954
4128,28,3200,3187.30913691682
4129,29,3200,3192.18300606065
4130,30,3200,3239.71135481452
4131,31,3200,3034.43793786442
4132,32,3200,3297.0700077576
4133,33,3200,3151.38061127958
4134,34,3200,3220.66499858374
4135,35,3200,3133.96539482911
4136,36,3200,3125.65898428127
4137,37,3200,3280.68057520184
4138,38,3200,3197.48075473788
4139,39,3200,3165.393062299
4140,40,3200,3102.09257074092
4141,41,3200,3176.36529792358
4142,42,3200,3255.85577075485
4143,43,3200,3223.09659404563
4144,44,3200,3202.02468515069
4145,45,3200,3222.09709351194
4146,46,3200,3330.53069700733
4147,47,3200,3292.27672037186
4148,48,3200,3294.8382150532
4149,49,3200,3265.75032289049
4150,50,3200,3187.88069398759
4151,1,3300,3291.49388414712
4152,2,3300,3360.09347685451
4153,3,3300,3435.92799401524
4154,4,3300,3444.53856852961
4155,5,3300,3407.08741503291
4156,6,3300,3388.41478896101
4157,7,3300,3408.15550049567
4158,8,3300,3386.94959473556
4159,9,3300,3343.93270949137
4160,10,3300,3261.79647174273
4161,11,3300,3309.18678034859
4162,12,3300,3247.64225282039
4163,13,3300,3283.08731798222
4164,14,3300,3230.3650873495
4165,15,3300,3397.07917839163
4166,16,3300,3209.22133875837
4167,17,3300,3105.52758821947
4168,18,3300,3178.79053287083
4169,19,3300,3271.66115294289
4170,20,3300,3122.68579770511
4171,21,3300,3253.94869129338
4172,22,3300,3108.04960045088
4173,23,3300,3119.7285559386
4174,24,3300,3044.02653273365
4175,25,3300,3187.18245071514
4176,26,3300,3198.50049937802
4177,27,3300,3155.89491199461
4178,28,3300,3409.35011828006
4179,29,3300,3322.73765049192
4180,30,3300,3371.88849365192
4181,31,3300,3363.85904195547
4182,32,3300,3450.59154802139
4183,33,3300,3384.57603834859
4184,34,3300,3435.54408866072
4185,35,3300,3246.58527478835
4186,36,3300,3452.66619984476
4187,37,3300,3450.86345456937
4188,38,3300,3424.70952828182
4189,39,3300,3524.2375628162
4190,40,3300,3462.96224305548
4191,41,3300,3569.68163843577
4192,42,3300,3513.29027890376
4193,43,3300,3554.05246015145
4194,44,3300,3550.80806001671
4195,45,3300,3560.12473222875
4196,46,3300,3466.59878127185
4197,47,3300,3550.02324344111
4198,48,3300,3503.16340441715
4199,49,3300,3640.98621363976
4200,50,3300,3648.12943425445
4201,1,3400,3679.52652092361
4202,2,3400,3686.43909610618
4203,3,3400,3528.66264515884
4204,4,3400,3553.1247245746
4205,5,3400,3637.94081168704
4206,6,3400,3534.79393451808
4207,7,3400,3614.56220086717
4208,8,3400,3661.33876960241
4209,9,3400,3689.88475804686
4210,10,3400,3823.93025270578
4211,11,3400,3724.00253549033
